constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type,distance_km
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,577ec17297eae41de1401ddf149f5a75676770bc,King's Gym & Spa,-1.2636368,36.7846194,gym,1.8434321250378192
 Westlands,Kitisuru,-1.2395542,36.7839651,93f278cbe7aade20fc41b93317a161966f791287,Fitness Wheel Gym And Aerobics,-1.223249,36.7809448,gym,1.842726296515808
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,33bc4a277a4566b6fa53e0ad09f6977031dc2bea,Ignite Fitness Westgate,-1.2564046,36.8032775,gym,1.83541685574572
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,b39f81e4f9f9f9ac72a2679fe10c73c143a0ccc2,Reform Cycling and Strength Studio,-1.2595199,36.800701600000004,gym,1.8295112943274157
 Kibra,Woodley,-1.3056567,36.77600465,82145c37fe89c00fd3c817d2e8f17a9bb3e253b5,The HIIT Box Ke,-1.2907232,36.7691572,gym,1.8255422013314693
 Ruaraka,Mathare North,-1.251788,36.87077217,fe07de5fedc14ae80fda12b63c5b09a3cb2a0d2c,Dael cycle shop,-1.2356546,36.87381799999999,gym,1.8244811538842207
 Dagoretti South,Mutuini,-1.3,36.7,f4e74fd9b12ba63c87c880ef93e06e1c453d71e3,Betty Charz Toneyt,-1.3138454,36.6912675,gym,1.8188977704282032
 Dagoretti North,Kilimani,-1.2874422,36.7845225,f38d9e97f573c365cb9791ebf96bc66ad53b9bcd,Total Lifestyle Change,-1.2952523999999999,36.79885549999999,gym,1.8135188685774504
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,9d08eef460272ad31f951b5b968592f59626b1f5,School Pavilion and Gym,-1.2616615,36.78084920000001,gym,1.8094652651079408
 Embakasi East,Mihango,-1.2692818,36.95299050000001,fbc8bd48abd733891d6cc8a665961fe367365993,Sauna N Spa,-1.2712544,36.96896229999999,gym,1.787920470101516
 Kibra,Woodley,-1.3056567,36.77600465,bcf690d63c0bc03e34d98e7afb2e5c66a5edb2b4,Westgate Villas & Gym,-1.292699,36.7668672,gym,1.7617871680496335
 Kamukunji,Pumwani,-1.2797575,36.8442693,71a55109b777f2fceee0986f830eff159fdb59eb,S Base sports,-1.2954837,36.8427114,gym,1.7561255830399047
 Kamukunji,Pumwani,-1.2797575,36.8442693,f0ce9c259b40389a50972f0684e2e2a6d8e58411,Black mamba Handball club Gym,-1.2955364,36.844906099999996,gym,1.754858696946786
 Dagoretti South,Riruta,-1.2917037,36.7346929,0f55ed8d2989ea017ae7faf7ab9dac2b4af9cbfd,Maxfit Gym And Fitness Centre,-1.3053611,36.7423636,gym,1.740568355274985
 Lang'ata,Nairobi West,-1.3087022,36.8230975,1f3a6c4bcb583d9394e69d2e4ad951df81045d76,Flex Fitness Place,-1.2960493999999998,36.8139754,gym,1.7332064943354542
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,418a1a68fd2a1898390e3b97e8ea738dfb4c76d6,Revive Health Club,-1.2585343999999998,36.8002718,gym,1.7181712495828596
 Westlands,Kitisuru,-1.2395542,36.7839651,ab6bd75f4061d34afb2459afd2465d7675666403,Space Of The Heart,-1.245284,36.76978139999999,gym,1.6995726870970689
 Dagoretti North,Kabiro,-1.2878118,36.7515014,c7be742ecd8c68c01c887863272964a80836432c,Forever Living,-1.2981364,36.7625425,gym,1.6795750640160276
 Westlands,Kangemi,-1.2654259,36.7525183,603d7c032df72234def95374af345fd7015fabaf,Gym,-1.2587829,36.76602159999999,gym,1.671981005400047
 Embakasi South,Kwa Njenga,-1.3166386,36.884663,e2e5c27d241db9e01ef22cf6bfaac503f3db8e67,mozay,-1.3106876,36.89819650000001,gym,1.6425245044820864
 Embakasi South,Kwa Njenga,-1.3166386,36.884663,9dfdaea8d01d33d310ed1fc5714f3f00f90a8837,Nameless Fitness Gym,-1.3121185,36.8986559,gym,1.6336885796947505
 Starehe,Pangani,-1.2648989,36.8372708,219f0b5a8eb11ee79d6b197a9c6bea8132dcc3e9,STEP UP AND MOVE,-1.2597472,36.8236395,gym,1.6190062377912129
 Embakasi East,Utawala,-1.285877,36.98408679999999,d7ee8a4891e47da0e07056bbe7b910da08e0525f,Shalom Apartment,-1.2852172,36.96961839999999,gym,1.6090692682602752
 Dagoretti North,Kabiro,-1.2878118,36.7515014,4bb66b06081a3e632318f7f9a52430bf2f1027b0,Smart Gyms Junction,-1.2977751,36.7619112,gym,1.6010353285626993
 Embakasi East,Utawala,-1.285877,36.98408679999999,72189a500dc9acf86796e58811ace57d2acb3ca4,Minnies Apartments,-1.2846574,36.96992120000001,gym,1.5795827647511615
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,9b2ff5f89187fe3c7a2e0d70a9ec0a35fac70fbf,Saffro,-1.2610447,36.784379,gym,1.5777374685115038
